uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:get_mydata_correl,get_mydata_correl,function,52,146,105,1707,11.69,7,2,['data_pars'],[None],[None],84,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:get_dataset_tuple,get_dataset_tuple,function,12,43,31,329,7.65,1,2,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",145,"['    """"""  Split into Tuples to feed  Xyuple = (df1, df2, df3)\n', '    :param Xtrain:\n', '    :param cols_type_received:\n', '    :param cols_ref:\n', '    :return:\n', '    """"""\n']","['len', 'Xtuple_train.append']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:get_dataset,get_dataset,function,38,158,102,1564,9.9,1,8,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",167,[],"['len', 'Xtuple_train.append', 'get_dataset', 'get_mydata_correl', 'np.ones', 'get_mydata_mnist', 'data_pars.get', 'get_dataset_tuple', 'log2', 'Exception']",10
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:get_label,get_label,function,18,40,34,351,8.78,1,1,"['encoder', 'x_train', 'dummy_train', 'class_num', 'batch_size']","[None, None, None, None, None]","[None, None, None, '5', '256']",225,[],"['encoder.predict', 'np.zeros', 'range', 'np.max', 'np.argmax']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:get_model,get_model,function,65,212,164,3075,14.5,1,0,['model_pars'],[None],[None],240,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",15
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:fit,fit,function,22,51,46,549,10.76,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",383,"['    """"""\n', '    """"""\n']","['get_dataset', 'copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:predict,predict,function,18,36,32,396,11.0,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",423,[],"['get_dataset', 'get_dataset_tuple', 'log2', 'compute_pars.get']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:save,save,function,1,3,3,48,16.0,0,0,['path'],[None],[None],442,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:load,load,function,4,7,7,82,11.71,0,0,['path'],[None],[None],446,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:test,test,function,18,65,57,877,13.49,0,0,[],[],[],455,[],"['np.uint32', 'Model', 'fit', 'get_mydata_correl', 'predict', 'save', 'load_model']",7
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:Model,Model,class,20,56,53,659,11.77,0,1,[],[],[],351,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:Model:__init__,Model:__init__,method,19,51,48,591,11.59,0,1,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",352,[],"['log2', 'np.uint32', 'model_pars.get', 'get_model']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],52,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],55,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:init,init,function,3,5,5,38,7.6,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",63,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],71,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:get_mydata_correl,get_mydata_correl,function,52,146,105,1707,11.69,7,2,['data_pars'],[None],[None],83,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:get_dataset_tuple,get_dataset_tuple,function,12,43,31,329,7.65,1,2,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",144,"['    """"""  Split into Tuples to feed  Xyuple = (df1, df2, df3)\n', '    :param Xtrain:\n', '    :param cols_type_received:\n', '    :param cols_ref:\n', '    :return:\n', '    """"""\n']","['len', 'Xtuple_train.append']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:get_dataset,get_dataset,function,36,148,98,1460,9.86,1,7,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",166,[],"['len', 'Xtuple_train.append', 'get_dataset', 'get_mydata_correl', 'np.ones', 'data_pars.get', 'get_dataset_tuple', 'log2', 'Exception']",9
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:get_label,get_label,function,18,40,34,351,8.78,1,1,"['encoder', 'x_train', 'dummy_train', 'class_num', 'batch_size']","[None, None, None, None, None]","[None, None, None, '5', '256']",220,[],"['encoder.predict', 'np.zeros', 'range', 'np.max', 'np.argmax']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:get_model,get_model,function,65,212,164,3075,14.5,1,0,['model_pars'],[None],[None],235,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",15
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:fit,fit,function,22,51,46,549,10.76,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",368,"['    """"""\n', '    """"""\n']","['get_dataset', 'copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:predict,predict,function,18,36,32,396,11.0,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",408,[],"['get_dataset', 'get_dataset_tuple', 'log2', 'compute_pars.get']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:save,save,function,1,3,3,48,16.0,0,0,['path'],[None],[None],427,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:load_model,load_model,function,4,7,7,82,11.71,0,0,['path'],[None],[None],431,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:test,test,function,14,55,51,796,14.47,0,0,[],[],[],440,[],"['np.uint32', 'Model', 'fit', 'predict', 'save', 'load_model']",6
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:Model,Model,class,16,32,30,386,12.06,0,1,[],[],[],346,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_2.py:Model:__init__,Model:__init__,method,15,27,25,318,11.78,0,1,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",347,[],"['log2', 'get_model']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],38,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],41,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:init,init,function,4,8,8,58,7.25,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",49,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],57,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:get_model,get_model,function,66,214,165,3085,14.42,1,0,['model_pars'],[None],[None],68,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",15
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:fit,fit,function,23,50,49,595,11.9,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",210,"['    """"""\n', '    """"""\n']","['get_dataset', 'copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:predict,predict,function,18,36,32,396,11.0,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",231,[],"['get_dataset', 'get_dataset_tuple', 'log2', 'compute_pars.get']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:get_dataset_tuple,get_dataset_tuple,function,12,43,31,329,7.65,1,2,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",252,"['    """"""  Split into Tuples to feed  Xyuple = (df1, df2, df3)\n', '    :param Xtrain:\n', '    :param cols_type_received:\n', '    :param cols_ref:\n', '    :return:\n', '    """"""\n']","['len', 'Xtuple_train.append']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:get_dataset,get_dataset,function,36,148,98,1460,9.86,1,7,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",274,[],"['len', 'Xtuple_train.append', 'get_dataset', 'get_mydata_correl', 'np.ones', 'data_pars.get', 'get_dataset_tuple', 'log2', 'Exception']",9
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:get_label,get_label,function,18,40,34,351,8.78,1,1,"['encoder', 'x_train', 'dummy_train', 'class_num', 'batch_size']","[None, None, None, None, None]","[None, None, None, '5', '256']",324,[],"['encoder.predict', 'np.zeros', 'range', 'np.max', 'np.argmax']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:reset,reset,function,3,7,6,43,6.14,0,0,[],[],[],340,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:save,save,function,17,33,31,377,11.42,0,0,"['path', 'info']","[None, None]","['None', 'None']",344,[],"['os.makedirs', 'Model', 'pickle.dump', 'open']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:load_model,load_model,function,17,30,28,310,10.33,0,0,['path'],[None],"['""""']",361,[],"['pickle.load', 'Model']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:load_info,load_info,function,13,25,23,172,6.88,1,1,['path'],[None],"['""""']",376,[],"['glob.glob', 'pickle.load', 'fp.split']",3
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:get_mydata_correl,get_mydata_correl,function,52,146,105,1707,11.69,7,2,['data_pars'],[None],[None],389,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:test,test,function,27,102,90,1269,12.44,0,0,[],[],[],450,[],"['get_mydata_correl', 'np.ones', 'np.uint32', 'init', 'Model', 'fit', 'predict', 'print', 'save', 'load_model']",10
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:Model,Model,class,20,55,53,655,11.91,0,1,[],[],[],179,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_3 (1).py:Model:__init__,Model:__init__,method,19,50,48,587,11.74,0,1,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",180,[],"['log2', 'np.uint32', 'model_pars.get', 'get_model']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],38,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],41,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:init,init,function,4,8,8,58,7.25,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",49,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],57,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:get_model,get_model,function,66,214,165,3085,14.42,1,0,['model_pars'],[None],[None],68,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",15
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:fit,fit,function,24,51,50,590,11.57,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",210,"['    """"""\n', '    """"""\n']","['get_dataset', 'copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint', 'np.ones']",6
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_4.py:predict,predict,function,18,37,33,403,10.89,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",235,[],"['get_dataset', 'data_pars.get', 'get_dataset_tuple', 'log2', 'compute_pars.get']",5
